response_id,submission_timestamp,completion_time_minutes,survey_version,device_type,Q1_industry_sector,Q2_annual_revenue,Q3_number_employees,Q4_geographic_location,Q5_energy_consumption_mwh,Q6_currently_using_h2,Q7_current_h2_source,Q8_annual_h2_consumption_tonnes,Q9_challenge_cost,Q9_challenge_supply,Q9_challenge_certification,Q9_challenge_logistics,Q9_challenge_safety,Q9_challenge_carbon,Q10_influence_uae_net_zero,Q10_influence_uae_hydrogen_strategy,Q10_influence_customer_requirements,Q10_influence_esg_standards,Q10_influence_eu_cbam,Q10_influence_investor_pressure,Q10_influence_board_mandate,Q10_influence_competitive_pressure,Q10_influence_government_incentives,Q10_influence_carbon_credits,Q11_cert_iso_14001,Q11_cert_iso_50001,Q11_cert_uae_ministry,Q11_cert_adnoc_hse,Q11_cert_international_cert,Q11_cert_blockchain_verified,Q11_cert_customer_specific,Q11_cert_carbon_neutral,Q11_cert_green_h2_cert,Q11_cert_none_required,Q12_stakeholder_ceo_csuite,Q12_stakeholder_procurement,Q12_stakeholder_sustainability_officer,Q12_stakeholder_operations,Q12_stakeholder_finance_cfo,Q12_stakeholder_board_directors,Q12_stakeholder_government_relations,Q12_stakeholder_environmental_team,Q12_stakeholder_supply_chain,Q12_stakeholder_external_consultants,Q13_transition_timeline,Q14_sustainability_budget_usd,Q15_h2_budget_percentage,Q16_roi_timeline,Q18_pricing_model,Q17_feature_real_time_pricing,Q17_feature_blockchain_cert,Q17_feature_carbon_tracking,Q17_feature_compliance_reporting,Q17_feature_supply_demand_matching,Q17_feature_logistics_optimization,Q17_feature_safety_monitoring,Q17_feature_predictive_analytics,Q17_feature_erp_integration,Q17_feature_mobile_app,Q17_feature_support_24_7,Q17_feature_insurance_coverage,Q19_integration_sap,Q19_integration_oracle,Q19_integration_microsoft_dynamics,Q19_integration_custom_erp,Q19_integration_iot_sensors,Q19_integration_scada,Q19_integration_banking,Q19_integration_government_portals,Q19_integration_no_integration,Q20_monthly_budget_usd,Q21_platform_fee_percentage,Q22_carbon_value_usd_per_tonne,Q23_likelihood_to_use,Q24_would_recommend,Q25_decision_timeline,Q26_main_concerns,Q27_additional_features,Q28_follow_up,Q28_contact_name,Q28_contact_email,Q28_contact_phone,Q28_contact_company,Q28_contact_title,company_profile_segment
RESP_00043,2025-10-22 18:00:37,8.0,1.0,Mobile,aluminum,5,5,Dubai,23732.0,0,not_applicable,0.0,5,4,5,2,5,4,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,3,218500.0,5.7,2,monthly_subscription,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,50000.0,1.5,105.0,2,2,immediate,Need more proof of ROI,Mobile app for field operations,yes,Mohammad Al-Ketbi,mohammad.alketbi@example.com,+971-55-518-6460,DP World,Sustainability Manager,large_industrial
RESP_00044,2025-10-27 09:09:37,15.5,1.0,Desktop,chemical,2,2,Abu Dhabi,601.0,1,not_applicable,3.1,4,2,4,5,3,5,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,4,18200.0,21.3,3,freemium,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,4040.0,3.2,60.0,1,2,short,Cost-benefit ratio unclear,Real-time alerts and notifications,yes,Aisha Al-Rashid,aisha.alrashid@example.com,+971-57-190-6153,Masdar,Operations Head,growing_company
RESP_00045,2025-10-13 14:48:37,9.5,1.0,Tablet,chemical,3,4,Abu Dhabi,8701.0,0,not_applicable,0.0,3,4,4,3,3,5,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,2,40500.0,13.9,3,pay_per_use,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,10850.0,1.8,65.0,1,1,medium,Scalability for our operations,Customizable workflows,yes,Mariam Al-Ketbi,mariam.alketbi@example.com,+971-56-155-4073,DP World,Supply Chain Director,mid_market
RESP_00046,2025-10-17 06:27:37,8.0,1.0,Mobile,manufacturing,3,4,Dubai,5233.0,1,grey,35.7,5,2,3,3,3,5,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,6,116200.0,39.1,3,freemium,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,31270.0,2.2,24.0,2,2,short,Regulatory compliance complexity,AI-powered demand forecasting,yes,Fatima Al-Falasi,fatima.alfalasi@example.com,+971-57-815-8941,Emirates Steel,Sustainability Manager,mid_market
RESP_00047,2025-10-19 02:21:37,10.3,1.0,Desktop,manufacturing,3,4,Abu Dhabi,2357.0,1,not_applicable,45.2,5,3,3,4,3,5,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,6,120600.0,38.0,3,pay_per_use,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,21180.0,1.7,40.0,2,1,medium,Need more proof of ROI,Customizable workflows,yes,Mariam Al-Suwaidi,mariam.alsuwaidi@example.com,+971-51-330-2858,Mubadala,Sustainability Manager,mid_market
RESP_00048,2025-10-11 09:22:37,15.2,1.0,Desktop,manufacturing,3,2,Dubai,1011.0,0,not_applicable,0.0,4,4,3,5,2,5,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,57800.0,9.4,4,monthly_subscription,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,10360.0,2.2,42.0,0,0,long,Blockchain technology maturity,Real-time alerts and notifications,no,,,,,,growing_company
RESP_00049,2025-10-14 16:10:37,13.5,1.0,Desktop,logistics,2,2,Saudi Arabia,782.0,1,mixed,8.1,3,3,4,3,3,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,5,18200.0,28.1,4,transaction_fee,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,5080.0,2.6,60.0,1,2,short,Blockchain technology maturity,Real-time alerts and notifications,yes,Mariam Al-Nahyan,mariam.alnahyan@example.com,+971-56-295-9327,EGA,Sustainability Manager,growing_company
RESP_00050,2025-10-30 15:23:37,11.5,1.0,Tablet,chemical,2,2,Saudi Arabia,200.0,0,not_applicable,0.0,5,3,3,4,3,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,2,53500.0,13.8,4,pay_per_use,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,4970.0,2.2,49.0,-1,-2,long,Blockchain technology maturity,Integration with carbon credit markets,no,,,,,,growing_company
RESP_00051,2025-10-14 13:03:37,10.5,1.0,Desktop,transport,3,3,Abu Dhabi,1302.0,0,not_applicable,0.0,5,4,4,5,3,5,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,126800.0,12.9,4,monthly_subscription,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,14590.0,3.1,26.0,0,0,long,Scalability for our operations,Automated reporting dashboards,no,,,,,,growing_company
RESP_00052,2025-10-26 14:10:37,8.0,1.0,Desktop,transport,3,4,Abu Dhabi,5759.0,1,grey,39.5,5,3,4,5,3,4,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,4,104700.0,45.7,4,freemium,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,29450.0,1.8,49.0,2,1,immediate,Data security and privacy,AI-powered demand forecasting,yes,Mariam Al-Suwaidi,mariam.alsuwaidi@example.com,+971-57-429-4090,DEWA,Supply Chain Director,mid_market
RESP_00053,2025-10-13 18:38:37,11.4,1.0,Desktop,logistics,3,3,Saudi Arabia,967.0,1,mixed,3.5,3,4,2,4,4,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,5,53600.0,39.9,3,monthly_subscription,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,14530.0,4.2,53.0,0,0,medium,Scalability for our operations,Real-time alerts and notifications,no,,,,,,growing_company
RESP_00054,2025-10-28 09:50:37,12.7,1.0,Desktop,chemical,4,3,Abu Dhabi,1832.0,0,not_applicable,0.0,5,4,3,3,2,4,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,2,249700.0,0.6,4,monthly_subscription,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,33630.0,1.0,42.0,1,1,short,Scalability for our operations,Multi-language support including Arabic,yes,Fatima Al-Ketbi,fatima.alketbi@example.com,+971-50-229-9229,DP World,Sustainability Manager,mid_market
RESP_00055,2025-10-24 17:40:37,15.2,1.0,Desktop,chemical,3,4,Other GCC,1641.0,0,not_applicable,0.0,5,3,2,4,2,5,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,111000.0,12.5,3,pay_per_use,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,18520.0,2.9,24.0,1,2,short,Data security and privacy,Multi-language support including Arabic,yes,Aisha Al-Nahyan,aisha.alnahyan@example.com,+971-51-580-5342,DP World,Supply Chain Director,mid_market
RESP_00056,2025-10-13 20:46:37,8.2,1.0,Tablet,manufacturing,4,4,Dubai,3568.0,0,not_applicable,0.0,4,5,3,4,3,3,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,90000.0,14.6,3,monthly_subscription,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,24790.0,2.9,66.0,0,0,long,Training requirements for staff,Real-time alerts and notifications,no,,,,,,mid_market
RESP_00057,2025-10-10 21:00:37,8.0,1.0,Mobile,logistics,3,3,Abu Dhabi,502.0,0,not_applicable,0.0,3,5,3,4,3,5,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,2,104900.0,10.0,4,freemium,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,15560.0,2.4,32.0,1,2,short,Cost-benefit ratio unclear,Real-time alerts and notifications,yes,Hassan Al-Rashid,hassan.alrashid@example.com,+971-59-170-4846,Masdar,Procurement Director,growing_company
RESP_00058,2025-11-06 10:55:37,16.9,1.0,Desktop,transport,4,3,Sharjah/Northern Emirates,2262.0,0,not_applicable,0.0,5,2,4,4,3,5,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,130900.0,11.9,4,transaction_fee,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,13970.0,2.2,80.0,1,1,short,Blockchain technology maturity,Mobile app for field operations,yes,Hassan Al-Nahyan,hassan.alnahyan@example.com,+971-54-129-1753,DP World,Sustainability Manager,mid_market
RESP_00059,2025-10-29 18:31:37,10.8,1.0,Desktop,steel,6,5,Dubai,27080.0,1,grey,225.1,4,3,4,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,5,1762300.0,26.0,1,annual_license,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,50000.0,0.9,83.0,2,2,immediate,Safety protocols and compliance,Customizable workflows,yes,Aisha Al-Nahyan,aisha.alnahyan@example.com,+971-52-279-2293,TAQA,Supply Chain Director,large_industrial
RESP_00060,2025-10-11 13:31:37,15.6,1.0,Desktop,chemical,3,3,Saudi Arabia,1482.0,1,mixed,18.7,4,3,4,3,3,5,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,6,104500.0,28.8,2,monthly_subscription,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,10870.0,4.0,77.0,1,2,short,Training requirements for staff,Automated reporting dashboards,yes,Omar Al-Ketbi,omar.alketbi@example.com,+971-54-782-1153,Mubadala,Operations Head,growing_company
RESP_00061,2025-11-07 17:18:37,15.5,1.0,Desktop,logistics,2,2,Dubai,1573.0,0,not_applicable,0.0,5,4,4,5,3,4,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,2,28200.0,2.2,2,transaction_fee,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,4270.0,3.7,31.0,0,0,long,Blockchain technology maturity,Real-time alerts and notifications,no,,,,,,growing_company
RESP_00062,2025-10-18 23:11:37,8.8,1.0,Mobile,logistics,1,2,Other GCC,187.0,0,not_applicable,0.0,3,3,3,3,3,5,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,53200.0,2.3,3,transaction_fee,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,830.0,2.0,77.0,-1,-1,long,Safety protocols and compliance,Real-time alerts and notifications,no,,,,,,small_innovative
RESP_00063,2025-10-13 16:34:37,12.0,1.0,Desktop,transport,4,4,Dubai,6964.0,1,grey,28.5,3,3,2,5,4,4,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,6,233900.0,29.2,4,transaction_fee,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,50000.0,2.9,45.0,2,2,immediate,Blockchain technology maturity,API for custom integrations,yes,Abdullah Al-Mazrouei,abdullah.almazrouei@example.com,+971-59-402-5837,ADNOC Group,Energy Manager,mid_market
RESP_00064,2025-10-22 09:51:37,8.0,1.0,Desktop,logistics,3,3,Saudi Arabia,1223.0,0,not_applicable,0.0,4,3,3,4,3,3,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,2,90800.0,12.1,4,transaction_fee,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,8480.0,4.0,70.0,0,0,medium,Integration complexity with existing systems,Benchmarking against industry peers,no,,,,,,growing_company
RESP_00065,2025-10-17 15:47:37,13.6,1.0,Desktop,power,1,1,Abu Dhabi,154.0,0,not_applicable,0.0,5,2,2,4,3,4,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,15800.0,1.5,2,transaction_fee,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,620.0,4.5,23.0,-1,-2,long,Blockchain technology maturity,AI-powered demand forecasting,no,,,,,,small_innovative
RESP_00066,2025-10-21 20:26:37,14.3,1.0,Desktop,manufacturing,4,3,Sharjah/Northern Emirates,3101.0,0,not_applicable,0.0,5,5,3,5,3,5,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,220200.0,10.2,5,monthly_subscription,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,50000.0,2.8,59.0,1,1,short,Scalability for our operations,API for custom integrations,yes,Abdullah Al-Falasi,abdullah.alfalasi@example.com,+971-52-743-2591,ADNOC Group,Operations Head,mid_market
RESP_00067,2025-10-22 19:54:37,9.4,1.0,Desktop,steel,5,5,Abu Dhabi,12569.0,1,grey,138.5,5,5,5,4,4,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,6,305900.0,29.6,2,monthly_subscription,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,50000.0,1.1,149.0,2,1,short,Vendor lock-in concerns,Audit trail functionality,yes,Omar Al-Mazrouei,omar.almazrouei@example.com,+971-56-279-4289,EGA,Supply Chain Director,large_industrial
RESP_00068,2025-10-24 22:47:37,11.5,1.0,Desktop,manufacturing,2,2,Saudi Arabia,545.0,1,mixed,5.7,3,3,3,4,2,3,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,4,30900.0,49.0,4,transaction_fee,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,6480.0,3.4,79.0,1,2,short,Need more proof of ROI,AI-powered demand forecasting,yes,Hassan Al-Falasi,hassan.alfalasi@example.com,+971-55-923-2886,Mubadala,Sustainability Manager,growing_company
RESP_00069,2025-10-13 09:54:37,18.7,1.0,Desktop,transport,4,3,Other GCC,3042.0,0,not_applicable,0.0,5,4,3,4,2,4,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,3,88000.0,14.1,4,transaction_fee,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,39300.0,2.9,60.0,1,2,medium,Training requirements for staff,Multi-language support including Arabic,yes,Aisha Al-Mazrouei,aisha.almazrouei@example.com,+971-51-909-7464,ADNOC Group,Operations Head,mid_market
RESP_00070,2025-10-26 19:57:37,10.2,1.0,Desktop,logistics,2,2,Abu Dhabi,241.0,0,not_applicable,0.0,3,2,2,4,3,5,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,3,29700.0,6.6,2,transaction_fee,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,2050.0,2.3,23.0,-1,-2,long,Blockchain technology maturity,Benchmarking against industry peers,no,,,,,,small_innovative
RESP_00071,2025-10-28 11:17:37,8.0,1.0,Tablet,power,2,2,Dubai,218.0,1,not_applicable,4.6,3,2,3,5,2,5,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,6,25500.0,43.5,5,monthly_subscription,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1880.0,3.2,53.0,1,1,immediate,Scalability for our operations,Integration with carbon credit markets,yes,Sara Al-Ketbi,sara.alketbi@example.com,+971-50-734-6374,DEWA,Sustainability Manager,small_innovative
RESP_00072,2025-10-20 18:33:37,8.0,1.0,Desktop,financial,1,2,Abu Dhabi,204.0,1,grey,6.9,3,3,3,4,3,5,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,5,7900.0,20.2,3,freemium,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,660.0,4.4,46.0,1,2,immediate,Need more proof of ROI,Real-time alerts and notifications,yes,Ahmed Al-Falasi,ahmed.alfalasi@example.com,+971-57-218-2592,DEWA,Supply Chain Director,small_innovative
RESP_00073,2025-10-26 19:58:37,12.6,1.0,Desktop,financial,2,1,Dubai,432.0,0,not_applicable,0.0,5,2,4,3,3,5,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,20200.0,3.8,3,freemium,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1900.0,4.2,55.0,-1,-1,none,Training requirements for staff,Real-time alerts and notifications,no,,,,,,small_innovative
RESP_00074,2025-10-22 07:54:37,9.9,1.0,Desktop,financial,1,1,Dubai,65.0,1,grey,2.5,5,5,4,4,3,3,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,6,20500.0,44.1,5,pay_per_use,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,810.0,2.5,70.0,1,2,immediate,Vendor lock-in concerns,AI-powered demand forecasting,yes,Aisha Al-Maktoum,aisha.almaktoum@example.com,+971-57-730-7686,Masdar,Sustainability Manager,small_innovative
RESP_00075,2025-10-26 17:25:37,12.3,1.0,Desktop,manufacturing,3,2,Other GCC,1561.0,0,not_applicable,0.0,5,5,3,4,3,5,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,2,73100.0,9.9,4,monthly_subscription,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9670.0,3.3,33.0,0,0,medium,Cost-benefit ratio unclear,Mobile app for field operations,no,,,,,,growing_company
RESP_00076,2025-10-23 11:18:37,14.0,1.0,Desktop,logistics,2,3,Sharjah/Northern Emirates,926.0,1,grey,6.2,4,2,4,5,2,5,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,5,32500.0,48.6,2,monthly_subscription,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,6520.0,4.1,80.0,2,1,medium,Regulatory compliance complexity,API for custom integrations,yes,Omar Al-Qassimi,omar.alqassimi@example.com,+971-51-968-8450,Emirates Steel,Procurement Director,growing_company
RESP_00077,2025-11-08 21:25:37,8.4,1.0,Mobile,manufacturing,2,2,Abu Dhabi,692.0,0,not_applicable,0.0,3,5,2,5,2,5,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,76700.0,3.3,2,pay_per_use,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,6880.0,4.5,62.0,0,0,long,Regulatory compliance complexity,AI-powered demand forecasting,no,,,,,,growing_company
RESP_00078,2025-11-07 14:27:37,12.7,1.0,Desktop,chemical,3,4,Abu Dhabi,6007.0,1,grey,48.9,3,2,2,3,3,4,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,6,144400.0,22.4,2,freemium,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,21120.0,2.8,40.0,2,2,short,Need more proof of ROI,Audit trail functionality,yes,Sara Al-Mazrouei,sara.almazrouei@example.com,+971-52-907-1046,Masdar,Procurement Director,mid_market
RESP_00079,2025-11-02 02:33:37,13.1,1.0,Mobile,manufacturing,3,3,Abu Dhabi,2954.0,0,not_applicable,0.0,4,3,2,5,2,4,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,2,66500.0,0.9,3,transaction_fee,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,12990.0,1.6,78.0,2,1,short,Need more proof of ROI,Integration with carbon credit markets,yes,Ahmed Al-Nahyan,ahmed.alnahyan@example.com,+971-50-466-4898,DP World,Sustainability Manager,mid_market
RESP_00080,2025-11-09 02:53:37,14.0,1.0,Desktop,manufacturing,4,4,Abu Dhabi,5111.0,1,grey,65.7,3,4,3,5,3,5,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,6,87500.0,41.2,4,freemium,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,30170.0,1.2,38.0,2,1,immediate,Training requirements for staff,AI-powered demand forecasting,yes,Mohammad Al-Maktoum,mohammad.almaktoum@example.com,+971-57-559-6931,Emirates Steel,Energy Manager,mid_market
RESP_00081,2025-10-10 12:38:37,15.8,1.0,Desktop,chemical,3,4,Dubai,2084.0,0,not_applicable,0.0,4,3,2,3,3,4,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,107100.0,4.7,5,monthly_subscription,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,19330.0,1.8,79.0,1,2,short,Data security and privacy,Real-time alerts and notifications,yes,Mariam Al-Falasi,mariam.alfalasi@example.com,+971-57-758-1510,ADNOC Group,Energy Manager,mid_market
RESP_00082,2025-10-20 04:09:37,8.0,1.0,Desktop,chemical,6,5,Abu Dhabi,10000.0,1,mixed,77.8,2,4,4,3,4,4,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,5,290400.0,33.7,2,monthly_subscription,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,50000.0,0.6,52.0,2,1,short,Blockchain technology maturity,Benchmarking against industry peers,yes,Hassan Al-Maktoum,hassan.almaktoum@example.com,+971-51-429-3430,Emirates Steel,Procurement Director,large_industrial
RESP_00083,2025-10-20 13:05:37,9.8,1.0,Desktop,chemical,4,4,Dubai,3462.0,0,not_applicable,0.0,3,4,4,3,3,3,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,2,131200.0,14.3,3,monthly_subscription,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,34680.0,2.0,69.0,1,1,immediate,Training requirements for staff,AI-powered demand forecasting,yes,Aisha Al-Falasi,aisha.alfalasi@example.com,+971-57-617-8048,Emirates Steel,Sustainability Manager,mid_market
RESP_00084,2025-10-27 16:44:37,9.3,1.0,Desktop,transport,2,1,Abu Dhabi,219.0,1,grey,4.8,4,3,3,5,3,5,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,5,55000.0,27.7,5,freemium,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1890.0,3.3,27.0,0,0,medium,Vendor lock-in concerns,Customizable workflows,no,,,,,,small_innovative
RESP_00085,2025-10-28 17:54:37,13.3,1.0,Desktop,logistics,2,2,Dubai,138.0,1,mixed,1.0,4,2,2,3,3,4,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,6,51700.0,23.4,4,monthly_subscription,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1720.0,4.1,55.0,0,0,medium,Data security and privacy,Mobile app for field operations,no,,,,,,small_innovative
RESP_00086,2025-10-19 23:17:37,15.6,1.0,Mobile,power,4,3,Abu Dhabi,2365.0,0,not_applicable,0.0,4,5,4,4,3,5,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,3,140600.0,14.7,5,pay_per_use,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,35470.0,1.7,69.0,2,2,immediate,Cost-benefit ratio unclear,Mobile app for field operations,yes,Hassan Al-Maktoum,hassan.almaktoum@example.com,+971-51-951-2398,Emirates Steel,Energy Manager,mid_market
RESP_00087,2025-10-16 03:05:37,8.0,1.0,Desktop,aluminum,5,6,Abu Dhabi,22725.0,1,mixed,255.4,4,5,4,3,5,5,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,4,254600.0,29.7,3,annual_license,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,50000.0,1.3,114.0,2,1,short,Blockchain technology maturity,Benchmarking against industry peers,yes,Mariam Al-Mazrouei,mariam.almazrouei@example.com,+971-51-520-6793,TAQA,Sustainability Manager,large_industrial
